 1 , .001 
 1.1 , 44.5 
 .69 , 39.2 
 .45 , 28.8 
 .22 , 16.3 
 .42 , 5.1 
 .31 , 10.1 
 .14 , 2.3 
 .31 , 7.4 
 .13 , 4.9 
 .12 , 1.9 
 .12 , 3 
 .13 , 2.2 
 .11 , 2.2 
 .2 , 2.8 
 .14 , 2.9 
 2.9 , 3.4 
 4.94 , 49.9 
 .88 , 45.1 
 .42 , 25 
 .16 , 4.9 
 .65 , 11.2 
 .26 , 11.6 
 .28 , 8.1 
 .31 , 8.4 
 .41 , 9.8 
 .35 , 9.5 
 .27 , 7.9 
 .3 , 6.5 
 .26 , 5.9 
 .34 , 10.9 
 1.28 , 7.1 
 .72 , 9.7 
 .54 , 9.6 
 .39 , 7.8 
 .73 , 8.3 
 .55 , 14 
 1.33 , 12.2 
 .54 , 17.1 
 .36 , 16.3 
 .49 , 8.4 
 .62 , 6.5 
 .36 , 6.7 
 .3 , 5.7 
 .42 , 6.9 
 .63 , 9.9 
 1.18 , 16.5 
 1.69 , 11.5 
 2.3 , 14.1 
 2.62 , 19.1 
 2.62 , 12.4 
 2.55 , 17.7 
 2.47 , 20.9 
 2.25 , 34.7 
 .76 , 33.2 
 1.81 , 16.8 
 2.1 , 19.4 
 .92 , 30.6 
 .54 , 15.7 
 .81 , 14.7 
 .7 , 18 
 .9 , 17.1 
 .5 , 12.3 
 .55 , 8.8 
 .56 , 10.5 
 1.29 , 18.6 
 .62 , 19.9 
 .48 , 18.7 
 .65 , 14.7 
 .69 , 14.9 
 .74 , 12.3 
 .73 , 12.8 
 .69 , 12.3 
 .64 , 11.7 
 .68 , 11.4 
 .68 , 16.5 
 .77 , 14.6 
 .72 , 18.4 
 1.77 , 17.6 
 1.47 , 18.4 
 .95 , 23.3 
 .96 , 10.5 
 2.7 , 14.8 
 2.88 , 20.6 
 2.78 , 25.3 
 3.03 , 1.8 
 .33 , 3.6 
 1.03 , 6.9 
 2.03 , 21.2 
 3.82 , 17.9 
 3.47 , 2.3 
 .48 , 5.8 
 1.26 , 13.6 
 1.94 , 24.2 
 2.94 , 27.7 
 3.85 , .6 
 .3 , 1.5 
 .48 , 7.1 
 1.09 , 21.6 
 2.48 , 4.7 
 .29 , 3.6 
 .37 , 8.4 
 .89 , 14.7 
 1.52 , 24.1 
 2.55 , 25.8 
 3.76 , 23.7 
 3.75 , 26.6 
 3.79 , 35.2 
 2.54 , 43.9 
 2.71 , 45.3 
 3.25 , 36.4 
